api_key,app_name,app_store_url,app_details,app_submission_created_at,integrations,integration_count
5783011,"Trustoo Ali Reviews Importer - Easily import reviews from AliExpress, Shopee, DSers and Etsy.",https://apps.shopify.com/tt-reviewimport,"Channelwill Trustoo.io quickly collect reviews from AliExpress and export them.
Support multiple languages, 7*24 hours service....",2025-04-22 02:08:16+00:00,['Shopify Flow'],1
7118425,Normalize Gift Wrap & Message - Add gift and message option on product page,https://apps.shopify.com/normalize-gift-wrap-message,"Allow customers to easily add gift wrap, gift notes, gift messages, and personalized gift options from the product page to checkout. These features...",2025-04-22 02:08:24+00:00,['Shopify Checkout'],1
7908003,Browsee - Don't lose on Revenue. Understand Why Visitors Dropped.,https://apps.shopify.com/browsee,"Browsee is your smart assistant for visual user insights, helping you understand customer behavior, identify pain points, and enhance their experi...",2025-04-22 02:08:34+00:00,"['Intercom', 'Google Analytics', 'Tawkto']",3
9398034,Ofertia ‑ Stackable Discounts - Oferta - Descuentos flexibles y acumulables,https://apps.shopify.com/ofertia,"Con Ofertia puedes acumular y configurar diferentes ofertas y promociones en tu tienda Shopify de forma flexible, por variante, atributos, con exclusiones y por",2025-04-22 02:09:15+00:00,['Shopify Checkout'],1
3423470,"Revel Systems by Kosmos eSync - Sell items from Revel Systems. Sync Inventory, Orders +More",https://apps.shopify.com/revel-integration-by-esync,"Integrate Revel Systems point of sale to sell on more channels and manage your business more efficiently.

# Sell more products in more places
Auto...",2025-04-22 02:09:51+00:00,"['Revel Systems', 'Amazon', 'Ebay']",3
2406584,Speed Kit - Speed Kit: All-in-one Page Speed Tool,https://apps.shopify.com/speed-kit,"Speed Kit improves user experience, SEO rank, and conversion rate for high-traffic websites.",2025-04-22 02:10:02+00:00,['Shopify Checkout'],1
1755415,Zupan Inventory Counting - Zupan Inventory Counting,https://apps.shopify.com/zupan-inventory-counting-1,"Revolutionize inventory management with Zupan's powerful software. Real-time insights, streamlined operations, and total control. Get started now.",2025-04-22 02:10:11+00:00,"['Microsoft Dynamics', 'Square', 'QuickBooks', 'Sage']",4
2483320,Epicentr Marketplace - Epicentr Marketplace app,https://apps.shopify.com/epicentr-marketplace,Create a feed for Epicentr Marketplace (Ukraine),2025-04-22 02:10:26+00:00,"['Vchasno.Kasa', 'Nova Poshta Shipping']",2
2188424,Linnworks - Linnworks,https://apps.shopify.com/linnworks,Linnworks Advanced is an inventory and order management software that will allow your business to grow at breakneck speed.,2025-04-22 02:11:11+00:00,"['Amazon', 'Ebay', 'Magento', 'Walmart', 'Bigcommerce', 'Woocommerce']",6
9722612,Filmo - Filmo.com.au,https://apps.shopify.com/filmo,"Watch, Shop, Sell! Engage buyers & sell products in real time with Filmo's live-shopping technology. Create a seller account, link your Shopify store & go live.",2025-04-22 02:11:18+00:00,"['Instagram Live', 'Tiktok Live', 'Facebook Live', 'Youtube Live']",4
6946795,OMS FullComm - Orquestre seus pedidos do checkout até a entrega ao cliente,https://apps.shopify.com/integration-erp-wms-tms,"Unifique na Shopify os diversos sistemas de PDV, ERP, WMS e TMS. Utilize uma rede de operadores logísticos. Sua operação em piloto automático.",2025-04-22 02:11:43+00:00,"['Bling', 'Tiny', 'Intelipost', 'Customer Accounts', 'Totvs', 'Omie', 'Platinum', 'Shopify Flow']",8
6973586,MyDepot ‑ US Dropshipping - Furniture and outdoor products from manufacturers,https://apps.shopify.com/mydepot,"#Dropshipping from Manufacturer

Everything on our website are guaranteed dropshipping from Manufacturers direct, no middle man to ensure you get b...",2025-04-22 02:11:52+00:00,"['Wayfair', 'Amazon']",2
6192246,SmartBundle Quantity Breaks - Increase AOV & conversions with Quantity Breaks,https://apps.shopify.com/smartbundle,"Skyrockets your average order value by making irresistible offers customers can't refuse. Create quantity breaks, or BOGO deals that seamlessly int...",2025-04-22 02:12:42+00:00,"['Gempages', 'Shopify Checkout', 'Pagefly']",3
5272180,GentAI Bot ‑ Sales and Service - GentAI an AI Chatbot for Sales and Service,https://apps.shopify.com/gentai-bot-sales-and-service,"GentAI, an AI Chatbot for website & other channels greets visitors and converses answering business specific questions. This can cut cost of any business owner.",2025-04-22 02:12:49+00:00,"['Store', 'Websites']",2
3934158,"AutoDS ‑ Login For Suppliers - Sell your products to 50,000+ AutoDS merchants by your rules.",https://apps.shopify.com/offer-announcement,"AutoDS for suppliers will help you to manage your relationship with other merchants and allow them to re-sell your products.
We will help you to ma...",2025-04-22 02:12:55+00:00,"['Aliexpress', 'Amazon', 'Ebay', 'Facebook', 'Csv']",5
7523309,Sellercloud - Customizable ecommerce solutions built for the way you sell,https://apps.shopify.com/sellercloud,"Sellercloud is a cloud-based omnichannel e-commerce platform. Designed to help you grow, Sellercloud has the tools and features to simplify your op...",2025-04-22 02:13:20+00:00,"['Overstock', 'Amazon', 'Groupon', 'Ebay', 'Newegg', 'Walmart']",6
9938121,Blink ‑ Hide out of stock - Hide sold out or publish in-stock products automatically,https://apps.shopify.com/auto-hide-unhide-products,"Improve buying experience for your customers by hiding Products they can't buy!

The main challenge faced due to sold-out products is that customer...",2025-04-22 02:13:32+00:00,['Email'],1
8608467,SourceKnowledge Shopping Ads - Reach in-market shoppers to drive new sales,https://apps.shopify.com/sourceknowledge-shopping,"SourceKnowledge helps e-commerce stores get an incremental lift in sales by turning store catalogs into shopping ads. 

Stores successfully use our...",2025-04-22 02:14:17+00:00,['Shopify Checkout'],1
9800162,Infinite Google Reviews - Showcase Google reviews with our lightweight and customizable,https://apps.shopify.com/infinitereview,"Elevate your website's credibility, trustworthiness, and social validation effortlessly with the Infinite Google Reviews app designed for Shopify. ...",2025-04-22 02:14:37+00:00,"['Google Maps', 'Google My Business', 'Google Reviews', 'Google Shopping', 'Store Locator', 'Google']",6
9973988,ContactPigeon Campaigns - Personalized customer engagements for Shopify,https://apps.shopify.com/contactpigeon-1,"Connect your Shopify store to attract, convert, and retain your online shoppers and generate more sales with the ContactPigeon customer engagement platform",2025-04-22 02:14:53+00:00,"['Meta Ads', 'Shopify', 'Instagram Ads', 'Loyaltylion']",4
6466002,SPO ‑ SEO Product Optimizer - Optimize SEO for Social Media. Generate Rich Results on Google,https://apps.shopify.com/seo-product-optimizer,"SPO helps you to optimize your social share images on social media (Facebook Open Graph, Twitter Cards, Instagram DM, WhatsApp, SMS). So you can se...",2025-04-22 02:15:22+00:00,"['Google Trends', 'Search Engine Optimization', 'Google Pagespeed', 'Bing', 'Twitter', 'Facebook']",6
3981952,Pumper Bundles Quantity Breaks - Shopify Bundle Quantity Breaks App Profit Pumper,https://apps.shopify.com/pumper-quantity-breaks-product-bundles-discounts,"Customers naturally buy more items when bundles feel seamless.
Why? Because Profit Pumper's Bundle Builder helps reduce upsell resistance. That mea...",2025-04-22 02:15:30+00:00,"['Page Fly', 'Upcart', 'Post Purchase Upsell', 'Page Builders', 'Easycod', 'Shopify Checkout', 'Gempages']",7
6231466,Northland Fulfillment - Canadian Ecommerce Order Fulfillment,https://apps.shopify.com/northland-fulfillment-1,Ship your ecommerce orders to the Canadian Market,2025-04-22 02:16:04+00:00,"['Fedex', 'Canada Post', 'Purolator', 'Loomis', 'Ups']",5
2507443,parcelLab Order Tracking - Deliver a personalized embedded order tracking page,https://apps.shopify.com/parcellab-engage,"Free to install, parcelLab’s enterprise grade Order Tracking app empowers you to deliver the most personalized end-to-end post-purchase experience ...",2025-04-22 02:16:13+00:00,"['Klaviyo', 'Flipcx', 'Bloomreach', 'Salesforce Service Cloud', 'Attentive', 'Listrak']",6
6019485,Angle: Store Credit Cashback - The #1 Loyalty Platform for Shopify Brands,https://apps.shopify.com/angle-loyalty,"The #1 Shopify Loyalty Platform for Premium Brands. Increase average order value by 13% with store credit rewards, digital wallet passes, and exclusive ...",2025-04-22 02:16:31+00:00,"['Gladly', 'Klaviyo', 'Customer Accounts', 'Shopify POS', 'Shopify Checkout', 'Zendesk', 'Gorgias', 'Loop Returns', 'Shopify Flow']",9
9627722,Wix Migration App by Cart2Cart - Wix to Shopify,https://apps.shopify.com/cart2cart-wix-import,Wix to Shopify data migration,2025-04-22 02:16:47+00:00,['Wix'],1
9412924,EPA‑ Easy Product Addons - Allow customers to purchase addon products. Boost AOV,https://apps.shopify.com/spice-product-add-ons,"Compatible with Online Store 2.0

# New Feature: Apply Discounts on Addon Products. 


The Product Add-ons app is built to make the process of purc...",2025-04-22 02:17:14+00:00,['Online Store 2'],1
2498118,Moneybird - Your webshop orders effortlessly in Moneybird,https://apps.shopify.com/moneybird,"This app connects your Shopify webshop to your Moneybird administration. That’s why you don’t have to manually type out data, since the orders are ...",2025-04-22 02:17:20+00:00,"['Shopify', 'Moneybird']",2
2708721,DiscoHunt ‑ Tiered free gifts - Shopify multiple free gifts,https://apps.shopify.com/discohunt,Tiered free gifts app for Shopify store,2025-04-22 02:17:37+00:00,['Shopify Checkout'],1
7889773,"HidePay: Hide Payment Methods - HidePay: Hide, Sort & Rename Payment Methods",https://apps.shopify.com/hidepay,"With HidePay you can easily hide, sort & rename certain payment methods during checkout, reducing the risk of chargebacks, unwanted high taxes and shipping fee",2025-04-22 02:17:43+00:00,['Shopify Checkout'],1
8452764,Singleton,https://apps.shopify.com/simple-customers-discount-club,Create volume or another auto discounts for your customers. Create wholesale customers or B2B partners groups with special products prices. Increase your sales!,2025-04-22 02:17:52+00:00,['Shopify Checkout'],1
9896239,Genie: Inventory Management - Genie: Inventory Management for Shopify Brands,https://apps.shopify.com/genie-io,"With Genie Shopify brands can create purchase orders, track their inventory and plan for the future. Get started with inventory management in minutes.",2025-04-22 02:18:09+00:00,"['3Pls', 'Bundle Builder Apps', 'Multi Locations', 'Shopify POS', 'Returns Apps', 'Bundles']",6
7435944,"Fordeer: PreOrder Now PreSale - Pre-Order with badges, partial payments & back in stock emai",https://apps.shopify.com/preorder-now-presale-fordeer,PreOrder Now PreSale & Fordeer: Increase your website's revenue by selling products even when they’re out of stock.,2025-04-22 02:18:17+00:00,['Product Labels'],1
1879713,VStore Shoppable Videos - VStore Shoppable Videos,https://apps.shopify.com/vstore-media,"Make your videos ""Shoppable"" so viewers can view products in real-time and buy directly from your video!",2025-04-22 02:18:26+00:00,['Rbux'],1
9905574,FlexOffers Affiliate Marketing - Simple Affiliate Marketing with Affiliates and Influencers,https://apps.shopify.com/flexoffers-affiliate-marketing,"The FlexOffers.com App is easy to install and allows you to track and manage partners (also known as affiliates, publishers, influencers, ambassadors).",2025-04-22 02:18:42+00:00,['Shopify Checkout'],1
2670211,SEON Fraud Prevention - Fraud Detection & Prevention Software for Shopify,https://apps.shopify.com/seon-fraud-detection-and-prevention,"SEON fraud detection and prevention software reduce the costs of fraud. Identify fake accounts, slash manual reviews, and reduce chargebacks today!",2025-04-22 02:19:10+00:00,"['Afterpay', 'Adyen', 'Affirm', 'Klarna', 'Recharge', 'Authorize.Net', 'Chargeflow', 'Cybersource', 'Braintree', 'Upsell Apps And Many More', 'Shopify Checkout', 'Bold Subscriptions', 'Shop Pay', 'PayPal', 'Stripe']",15
3917809,Appstle℠ Loyalty & Rewards,https://apps.shopify.com/appstle-loyalty,"A powerful built-for Shopify loyalty app offering points, store credits, rewards, referrals & VIP program to boost customer retention. With 24x7x365 support.",2025-04-22 02:19:20+00:00,"['Yotpo Subscriptions', 'Omnisend', 'Product Reviews', 'Mailchimp', 'Klaviyo', 'Loox Reviews', 'Customer Accounts', 'Recharge', 'Shopify POS', 'Shopify Checkout', 'Seal', 'Appstle Subscription', 'Stamped Io', 'Bold', 'Recurpay', 'Shopify Flow', 'Judge.me']",17
9613726,Zoho Packages - Zoho Packages,https://apps.shopify.com/zoho-packages,"Zoho packages is a Shopify app built for merchants with functionality to synchronize their customers, products and orders in Zoho CRM using manual/Automatic.",2025-04-22 02:19:28+00:00,['Zoho Crm'],1
9617434,Zoho Sheets Tools - Shopify automation and workflows,https://apps.shopify.com/zoho-sheets-tools,Effortlessly manage and analyze your Shopify data with Zoho Sheets.,2025-04-22 02:19:56+00:00,['Zoho Sheets'],1
6292644,Commslayer ‑ Helpdesk & Chat - Helpdesk & chat by the ex-Lifetimely founders,https://apps.shopify.com/commslayer,"Hey, Karri the founder here. I built this helpdesk because other support tools weren't improving much, but their prices kept climbing.

It connects...",2025-04-22 02:20:36+00:00,"['Office 365', 'Gmail', 'Facebook', 'Instagram', 'Aircall', 'Shopify Flow']",6
4426078,Quizify ‑ Product Quiz Builder - Quizify - Quiz Builder Shopify App,https://apps.shopify.com/quizify-product-quiz-feedback,"Use Quizify app to create your personalize product recommendation Quiz that can increase your leads, improve your revenue up to 2X and gain customer insights.",2025-04-22 02:20:52+00:00,"['Loox', 'Fb Pixel', 'Omnisend', 'Mailchimp', 'Klaviyo', 'Activecampaign', 'Recharge', 'Trustoo', 'Zapier', 'Seal', 'Appstle', 'Yotpo', 'Make.Com', 'Google Analytics', 'Brevo', 'Judge.me']",16
1596882,Return Helper: Return Centre - Automate Returns through a Branded Portal and 15+ Warehouses,https://apps.shopify.com/returnhelper-return-centre,Return Helper is a comprehensive return management solution designed to streamline and optimize the return process and aftermarket activities for retailers.,2025-04-22 02:21:36+00:00,"['Australia Post', 'Usps', 'Canada Post', 'Dpd', 'Ups', 'Sagawa Express']",6
3816517,Hura Video Gallery - Display YouTube video gallery in a grid view on your...,https://apps.shopify.com/hura-video-gallery,Hura Video Gallery helps you display YouTube videos (from a channel or a playlist) in a grid view on your store. It is designed for simplicity. You...,2025-04-22 02:21:42+00:00,['Youtube'],1
4146966,WT QR Code Generator - WT QR Code Generator - QR Codes for Products &...,https://apps.shopify.com/wt-qrcode-generator,Generate customizable QR codes for your Store products and collections with the WT QR Code Generator. Enhance customer experience and track performance.,2025-04-22 02:22:06+00:00,"['Store Collections', 'Store Products']",2
1479441,Octolize Distance Based Rates - Distance based delivery rates and shipping cost Shopify app,https://apps.shopify.com/octolize-distance-based-rates,Provide your Shopify store customers with accurate shipping cost and delivery rates based on distance calculated with Google Maps driving route or straight line,2025-04-22 02:22:15+00:00,"['Carrier Service Api', 'Google Maps']",2
3768286,EG Auto Add to Cart Free Gift  - Auto Add Gifts with Purchase & Upsells with EG,https://apps.shopify.com/gifter-cart-auto-include,"EG Auto Add to Cart makes Free GWP, BOGOs & Upsell promos easy to run. Helping you boost AV and conversion rates.",2025-04-22 02:22:21+00:00,"['Shopify Checkout', 'Cartix', 'Recharge']",3
2096975,Latch ‑ Member Exclusives - Latch – Lock Products for Members & Upsell Memberships,https://apps.shopify.com/member-lock,"Secure products for members, upsell memberships, and track revenue growth with Latch. Enhance your store’s shopping experience and increase sales.",2025-04-22 02:22:54+00:00,['Shopify Checkout'],1
9121927,Sellify Post Purchase Upsell - Sellify post purchase upsell,https://apps.shopify.com/sellify,Boost AOV with One-Click Upsells: Post-Purchase & Thank You Page Upsells. Increase conversions & revenue effortlessly with seamless upsell offers.,2025-04-22 02:23:08+00:00,['Shopify Checkout'],1
4862822,Nada,https://apps.shopify.com/nada-sort-hide-out-of-stock,"Nada helps your store stay organized and well-stocked. Automatically hide or move sold-out products, and get low stock alerts.",2025-04-22 02:23:16+00:00,['Email'],1
3149323,Discounty: Bulk Discount Sales - Discounty Shopify App: Boost Sales with Discount Campaigns,https://apps.shopify.com/discounty-bulk-discount-sales,"Increase your Shopify store sales with Discounty. Unlimited discount campaigns, bulk discounts, quantity-based offers, discounted pricing, and tiered discount.",2025-04-22 02:23:25+00:00,"['Pagefly Landing Page Builder', 'Shopify Checkout', 'Fast Bundle: Bundles Discounts', 'Sales Badge On Different Theme', 'Themes & Style', 'Notify! Back In Stock|Preorder']",6
8378263,eCard Widget ‑ Gift Notes - eCardWidget - Digital eCards for Shopify Stores,https://apps.shopify.com/share-branded-ecards-invites,Boost engagement with eCardWidget! Customers send branded digital eCards. Seamlessly integrate with Shopify for personalized greetings.,2025-04-22 02:23:50+00:00,"['Wix', 'Customer Accounts', 'Squarespace', 'Wordpress', 'Cross-Platform', 'Shopify Checkout', 'Everywhere', 'Html5']",8
5644693,ReportGarden - ReportGarden helps marketing agencies automate their reports,https://apps.shopify.com/reportgarden,"ReportGarden helps digital marketing agencies and in-house marketing teams to create simple, beautiful marketing reports. ReportGarden comes with a...",2025-04-22 02:23:59+00:00,"['Linkedin', 'Twitter', 'Facebook', 'Instagram', 'Microsoft', 'Google']",6
2848724,F: B2B VAT: Display Dual Price - Validate VAT ID for Shopify stores in the Europe,https://apps.shopify.com/dual-price-display-tax,Validate VAT ID and show price excluding or including tax accordingly.,2025-04-22 02:24:15+00:00,"['Dropshipping', 'B2B Wholesale App', 'Cookie Banner', 'Shopify Checkout', 'Eu Gdpr']",5
2204987,IC:Frequently Bought Together  - Frequently Bought Together,https://apps.shopify.com/push-to-buy-more,"Frequently Bought Together: See what customers add & save on bundles! 
Shop Smarter: Browse related items for a perfect combo.",2025-04-22 02:24:28+00:00,"['Product Reviews', 'Loox Reviews', 'Ali Reviews', 'Stamped.Io Reviews', 'Yotpo Reviews', 'Jugde.Me Reviews']",6
1761016,Obviyo Checkout Zen - Benchmark your cart and checkout in one automated dashboard,https://apps.shopify.com/checkout-zen,Obviyo Checkout Zen compares metrics from all other sites to calculate your own checkout score. It’s a credit score like number that shows you how ...,2025-04-22 02:24:34+00:00,['Shopify Checkout'],1
4337518,Official TCS Courier App - Effortlessly manage orders and track shipments in one app.,https://apps.shopify.com/tcscourier,"This is unique to our business since it will enable our merchants to deliver more items and process orders more quickly, especially if they receive...",2025-04-22 02:24:42+00:00,['Tcs Api'],1
8688698,"LDT: Gift Wrap, Gift Message - Add gift wrap, add-on, message option to your store front.",https://apps.shopify.com/ldt-gift-wrap,"With our gifting solution, you can elevate your customer shopping experience with seamless gift options, including Gift Wrapping, Gift Options, Gre...",2025-04-22 02:25:15+00:00,"['Cart Page', 'Theme Editor', 'Checkout Extensions', 'Product Page', 'Shopify Checkout', 'Shipstation/3Pl/Erp', 'Cart Drawer/Slider']",7
2867822,Recently Viewed ‑ Pasilobus - Recently Viewed Products – Enhance Storefront Engagement,https://apps.shopify.com/recently-viewed-pasilobus,Display customers' recently viewed items on your storefront and account pages. Gain insights into browsing behavior to boost conversions.,2025-04-22 02:25:20+00:00,['Customer Accounts'],1
6707880,FeeBee ‑ Fees and Deposits - Easily add fees and surcharges to your products and cart.,https://apps.shopify.com/feebee,Füge mit der App FeeBee Gebühren und Pfand zu deinen Shopify-Store hinzu. Ideal für alle Branchen. Jetzt kostenlos testen!,2025-04-22 02:25:26+00:00,"['Shopify Checkout', 'Shopify POS']",2
4155653,Monitor Pinterest Tag - One-click Pinterest Pixel Installer & Conversion Tracking,https://apps.shopify.com/pinterest-multipixels,Our app allows you to get the most of your Pinterest ads. You will be able to install your Pinterest Tag into your store with one clicks. You can t...,2025-04-22 02:26:27+00:00,"['Pinterest Pixel', 'Pinterest Tag', 'Pixel Pinterest', 'Pinterest Pixels Tag', 'Pinterest Pixels', 'Pinterest Tag Pixel']",6
5125373,BBD ‑ Big Bulk Discount - Volume Or Tier Discount - Boost Sales With Discounts,https://apps.shopify.com/big-bulk-discount,Volume or Tier discounts on products and collections. Create volume discounts manually or one by one from app dashboard,2025-04-22 02:26:42+00:00,['Shopify Checkout'],1
5119896,"PowerUP Retail - PowerUP Retail – Forms, Tasks, Checklists for Shopify POS",https://apps.shopify.com/powerup-retail,"Supercharge in-store operations with PowerUP Retail for Shopify POS. Track daily operations, onboard employees, and boost team performance—all for free.",2025-04-22 02:26:58+00:00,['Shopify POS'],1
2323239,Address Guard ‑ Validator - Shipping Address verification powered by Address Guard,https://apps.shopify.com/wrong-address-checker,"Customers will often mistype shipping addresses, emails & phone numbers with their online order, leading to communication issues and carrier fees.",2025-04-22 02:27:03+00:00,"['Zapier', 'Shopify Checkout', 'Attentive', 'Gorgias', 'Shopify Flow', 'Tapcart']",6
1876888,GrowCommerce Pixel Tag Manager - Complete Google Analytics 4 & Google Ads Conversion Tracking,https://apps.shopify.com/growcom-google-analytics-4,"Achieve comprehensive eCommerce tracking and precisely monitor site behavior and conversions in Google Analytics 4, Google Ads and Facebook Pixel using GTM.",2025-04-22 02:27:13+00:00,"['Tiktok Pixel Tracking', 'Google Analytics 4', 'Google Tag Manager', 'Facebook Pixel Tracking', 'Google Ads', 'Bing Ads Tracking']",6
1792445,Simple Inventory Alerts - Multi-Channel inventory alerts for shop owners,https://apps.shopify.com/simple-inventory-alerts,Simple Inventory Alerts notifies you (the shop owner) as soon as one of your products is out if stock. You can configure an individual threshold pe...,2025-04-22 02:27:29+00:00,"['Discord', 'Telegram', 'Pushover', 'Slack']",4
5274777,S: Promotions and Upsells - Simple Promotions and Upsells for Shopify,https://apps.shopify.com/simple-promotions-and-upsells,Simple Promotions and Upsells is simple and effective post-purchase offers and a 1-click upsell app.,2025-04-22 02:28:06+00:00,"['Online Store 2.0', 'Shopify POS', 'Post Purchase Offers', 'Shopify Checkout', 'Thank You Page Offers']",5
7319300,Aco ‑ Product Options & Addons - Shopify Product Options and Addons,https://apps.shopify.com/product-options-addons,Add custom product options using drag-and-drop form builder for Shopify Store,2025-04-22 02:28:31+00:00,"['Shopify Checkout', 'Shopify POS']",2
3775319,Flash Stock - Flashstock,https://apps.shopify.com/flash-stock,Cart Timer & Inventory Control Elevate Conversions.,2025-04-22 02:28:39+00:00,['Shopify Checkout'],1
2359458,Seamlessly Auction - Run Product Auctions in Shopify,https://apps.shopify.com/seamless-auction,"Seamless Auction - Create and manage auctions from within Shopify with endless functionality, customization, and automation",2025-04-22 02:28:45+00:00,"['Outlook', 'Smtp', 'Gmail']",3
8114677,Quiz Kit: AI Product Finder - Quiz Kit App: AI Product Quiz Builder,https://apps.shopify.com/quiz-kit,"Create high-converting quizzes on Shopify to boost sales, grow your email & SMS list, and personalize product recommendations. Easy AI setup, no code required!",2025-04-22 02:29:03+00:00,"['Omnisend', 'Klaviyo', 'Recharge', 'Facebook Pixel', 'Shopify Checkout', 'Yotpo', 'Google Analytics', 'Shopify Flow']",8
9246313,"OPTIS Product Options, Variant - Product Options & Variants Options",https://apps.shopify.com/product-options-by-bss,"Enable unlimited product options and variants with custom options, color swatches, and text boxes. Use conditional logic to personalize products and boost sales",2025-04-22 02:29:53+00:00,"['Shopify Checkout', 'B2B/Wholesale Solution', 'Pagefly']",3
2136047,Shipfusion Order Fulfillment - Scalable fulfillment to power your fast-growing DTC brand.,https://apps.shopify.com/shipfusion,Shipfusion’s native integration provides seamless order fulfillment that keeps up with drastic changes in order volumes – without compromising on o...,2025-04-22 02:30:02+00:00,"['Amazon', 'Sps Commerce', 'Skubana', 'Netsuite', 'Walmart', 'Loop Returns']",6
7665712,"Webkul Restaurant Management - Real Time Availability of Table Booking, using POS",https://apps.shopify.com/restaurant-table-management,"Are you a restaurant owner and using shopify POS? If yes, then the app is suitable for your needs. Webkul Restaurant Management app will help manag...",2025-04-22 02:30:14+00:00,['Shopify POS'],1
6502103,"BundleJoy: Packs & Boxes - BundleJoy – Create bundles, boxes and kits",https://apps.shopify.com/bundlejoy,"Create personalized bundle boxes, bundles, and kits",2025-04-22 02:30:24+00:00,['Shopify Checkout'],1
7918029,CartFields for POS - CartFields - add custom fields for Shopify POS checkout,https://apps.shopify.com/cart-fields-pos-checkout,Add custom fields to the cart and products in your Shopify POS checkout. Staff can collect relevant data to extended order details on the invoice.,2025-04-22 02:30:37+00:00,['Shopify POS'],1
3437141,Pixelio‑ Facebook Pixels & API - Create unlimited Facebook and Meta Pixels with Conversion API,https://apps.shopify.com/pixelio-multi-fbpixel,Pixelio will let you track and sync multiple Facebook pixels. With no coding or technical knowledge involved. The app will install the fb pixel cod...,2025-04-22 02:31:21+00:00,"['Cart X', 'Meta Conversions Api', 'Facebook Pixel', 'Shopify Checkout', 'Facebook', 'Instagram', 'Ios 14']",7
4834447,Influencer Marketing Platform - Shopify Integration with The Cirqle's Influencer Platform,https://apps.shopify.com/the-cirqle-production,"Supercharge your Shopify Store with The Cirqle's Influencer Marketing software and 1-mln creators across Instagram, Facebook, TikTok and Youtube",2025-04-22 02:31:27+00:00,"['TikTok', 'Meta', 'Youtube', 'Facebook', 'Instagram']",5
5820061,"Robust NetSuite Integrator - Order & Inventory Sync, Order Fulfillment with NetSuite",https://apps.shopify.com/netsuite-integrator,"Robust NetSuite Integrator helps in seamless connection between Shopify and NetSuite, real-time order sync, inventory management, seamless accounting and more.",2025-04-22 02:31:36+00:00,"['Edi', 'Recharge', 'Erp', 'Netsuite', 'Zipify']",5
9516450,ORLEN Paczka Integracja - Deliver parcels to thousands of ORLEN Paczki partner points,https://apps.shopify.com/paczka-w-ruch-integracja-1,"Offers an up-to-date list of ORLEN Paczka (TM) delivery points (at a parcel locker, ORLEN gas station, RUCH kiosk or partner point). Incentivize hi...",2025-04-22 02:31:42+00:00,"['Orlen Paczka', 'Baselinker']",2
3221834,Urgency+,https://apps.shopify.com/sales-countdown-timer-bar,"Includes 10+ urgency tools/features to help unlock your full sales potential. Setup is quick, easy and fully customizable to suit any store. Save time and money",2025-04-22 02:31:52+00:00,"['Mailchimp', 'Klaviyo', 'Customer Accounts']",3
8916885,DonkeyClip - Donkeyclip: e-commerce conversion booster with banners,https://apps.shopify.com/donkeyclip,"Boost conversions with DonkeyClip. Use brandable templates, pick positioning, and let real-time updates keep banners fresh. See a measurable sales lift fast",2025-04-22 02:31:59+00:00,['Google Analytics'],1
6738487,"Box King: Gift Bundle Builder - Gift Box & Bundle Builder: AOV, CRO, Sales Funnel, Upsell",https://apps.shopify.com/box-king-gift-bundle-builder,"Gift Box & Bundle Builder: Upsell/CRO/AOV/BOGO/Discount/Sales Funnels/Flash & Sales box, type, card.",2025-04-22 02:32:12+00:00,"['All Types Of Themes', 'Gift Box', 'Up Sell', 'Shopify Checkout', 'All Types Products']",5
6676087,Wizpop: Data collection popups - Wizpop your way to more sales!,https://apps.shopify.com/wizpop-popup-wizard,Wizpop is an AI-enhanced Shopify embedded popup app that helps online store owners increase conversions and improve the overall user experience.,2025-04-22 02:32:21+00:00,"['Stamped', 'Google Analytics', 'Klaviyo']",3
9742507,Ranky ‑ Simple membership rank - 【Shopify会員ランクアプリ】らんキィ - シンプル会員ランク＆会員証｜7日間の無料体験,https://apps.shopify.com/ranky,Shopifyサイトに「会員ランク」機能を簡単に追加できる日本製アプリです。設定した条件に応じて、自動でランクアップ・ランクダウンを実行します。メンバーシッププログラムを活用したCRM連携で、LTVや顧客ロイヤリティを高め、リピート購入を促進します。,2025-04-22 02:32:37+00:00,"['Crm Plus On Line', 'Klaviyo', 'Atopla', 'Dokopoi', 'Shopify Flow']",5
4995103,Glowtify: Smarter AI Marketing - #1 Shopify App for Growth. Profit-Driven AI Marketing,https://apps.shopify.com/ai-marketing,Glowtify is a profit-driven AI Marketing tool designed to help ecommerce brands grow 4X faster with 3X fewer resources.,2025-04-22 02:32:43+00:00,"['Meta Ads', 'Klaviyo', 'Facebook', 'Instagram', 'Google Ads', 'Ga4']",6
4774372,"ZAP Restaurant Alerts+Delivery - accept, fulfill and deliver orders to customers with ease",https://apps.shopify.com/restaurant-alerts-delivery,"Made for the food and beverage industry, ZAP E-Store helps you accept, fulfill and deliver orders to customers with ease!...",2025-04-22 02:32:51+00:00,"['Android', 'Lalamove', 'Borzo', 'Grabexpress']",4
6079413,"Koala Bundles Volume Discounts - Koala Bundles: Quantity breaks, Upsells, Discounts",https://apps.shopify.com/profitkoala-upsell-bundle,"Boost your sales with Upsell Koala! Effortlessly create bundles, quantity breaks and volume discounts to maximize store revenue. Announcement bar included!",2025-04-22 02:33:33+00:00,"['Post Purchase', 'Upcart', 'Shopify Checkout', 'Gempages', 'Pagefly', 'One Click Upsell', 'Bundles']",7
